"","Item_Identifier","Outlet_Identifier","Sale_preds_reg"
"4573","FDP21","OUT046",3065.02093886305
"4574","FDP58","OUT046",3432.59571959621
"4575","FDA27","OUT019",2141.48561721715
"4576","FDK41","OUT019",-575.268056797969
"4577","NCH42","OUT046",3619.66505871162
"4578","FDG29","OUT045",794.067825589533
"4579","FDW15","OUT018",2168.17343661483
"4580","FDD28","OUT018",679.244572488323
"4581","FDQ37","OUT049",3169.54102131044
"4582","FDC23","OUT035",3012.46356553258
"4583","FDV13","OUT035",1665.80548340389
"4584","FDK33","OUT046",3358.30663142938
"4585","FDO33","OUT013",1830.51280488064
"4586","FDN21","OUT017",2836.15731275749
"4587","NCW06","OUT027",4466.60480858605
"4588","FDI38","OUT035",3512.57736733703
"4589","FDC21","OUT027",3264.71422845837
"4590","NCS05","OUT046",2130.05690671815
"4591","NCN53","OUT049",736.613801735644
"4592","FDV40","OUT010",-529.690426280669
"4593","FDG60","OUT017",3958.57037764643
"4594","NCY30","OUT027",4324.33735167899
"4595","FDM40","OUT045",2298.51060442504
"4596","NCO30","OUT046",2889.28234259932
"4597","FDK10","OUT046",2925.63920205183
"4598","FDM36","OUT045",2895.01276579664
"4599","FDN10","OUT013",1914.78073389553
"4600","FDM46","OUT018",1200.38182527115
"4601","FDX50","OUT049",1843.29962110938
"4602","FDP33","OUT045",4096.55862069015
"4603","FDO12","OUT045",3210.25748341077
"4604","FDC28","OUT013",1785.48910520795
"4605","FDO31","OUT045",1505.49781936742
"4606","FDX45","OUT035",2586.54285076769
"4607","FDV21","OUT049",2070.04379446458
"4608","FDH04","OUT049",1609.49923209787
"4609","NCG54","OUT013",2682.16560361841
"4610","FDO13","OUT046",2601.88097434504
"4611","FDA09","OUT027",4312.41957630523
"4612","FDC38","OUT017",2419.15902403206
"4613","NCO42","OUT046",2268.4341873254
"4614","FDL45","OUT049",2079.30635595848
"4615","NCK31","OUT013",893.420967706507
"4616","FDM39","OUT017",3084.99870257601
"4617","FDC22","OUT010",1305.88539722345
"4618","FDF46","OUT046",1837.07467357563
"4619","FDQ37","OUT045",3143.65036227672
"4620","FDH41","OUT010",1597.84944326651
"4621","FDQ04","OUT046",654.749888300244
"4622","NCQ02","OUT027",4432.75013133478
"4623","FDJ57","OUT027",4668.47256649816
"4624","NCE07","OUT049",2323.01611394342
"4625","FDE56","OUT013",1069.85104746646
"4626","FDI20","OUT049",3453.47842009318
"4627","FDK36","OUT018",568.175092051661
"4628","FDP08","OUT027",4552.77143334001
"4629","FDF44","OUT017",2451.62250049536
"4630","NCU53","OUT017",2938.67281273952
"4631","FDF47","OUT035",3711.97312139929
"4632","FDS55","OUT010",665.815426521839
"4633","FDZ52","OUT010",-17.440414753614
"4634","FDL04","OUT018",1375.62897441592
"4635","NCM26","OUT035",2566.02034073696
"4636","FDX43","OUT049",2824.50170285795
"4637","FDP52","OUT049",3713.28365458195
"4638","DRK49","OUT045",783.885730157881
"4639","FDE38","OUT013",2697.71877667531
"4640","DRF13","OUT035",2445.07735949566
"4641","FDK41","OUT010",-428.49605437892
"4642","FDJ04","OUT027",3328.81573875595
"4643","FDZ44","OUT018",1666.88842100561
"4644","FDS11","OUT013",3656.88539311567
"4645","FDA55","OUT049",3729.27069780275
"4646","NCW53","OUT046",3074.95133160539
"4647","FDB49","OUT027",3125.17594624974
"4648","FDD23","OUT017",3338.56591880957
"4649","NCV42","OUT045",1845.94348208854
"4650","NCZ29","OUT018",1755.28772495142
"4651","FDQ26","OUT013",994.687803498805
"4652","FDV08","OUT017",1008.70346124216
"4653","FDC53","OUT049",1702.6376261767
"4654","FDV58","OUT010",1339.18284081648
"4655","NCP02","OUT019",-965.341890762815
"4656","DRI37","OUT045",1001.91837374768
"4657","FDQ12","OUT049",3738.1797903972
"4658","FDE33","OUT046",1325.99180241599
"4659","FDX27","OUT045",1622.79792921037
"4660","FDM22","OUT017",1176.36599723446
"4661","NCH30","OUT019",-113.09661279094
"4662","FDC04","OUT017",4060.13077314073
"4663","FDO38","OUT046",1321.00480021399
"4664","FDV52","OUT027",3328.25106092003
"4665","FDB32","OUT013",1599.70802324337
"4666","FDV43","OUT018",529.565915826623
"4667","FDI24","OUT018",2552.08988729746
"4668","FDR40","OUT017",1642.71080951
"4669","FDW02","OUT049",2110.07654280838
"4670","FDE44","OUT049",906.375511784411
"4671","FDL38","OUT046",1534.92203712782
"4672","NCT54","OUT010",-199.403071837068
"4673","DRJ39","OUT010",1699.8501776394
"4674","FDW55","OUT049",4112.7306744992
"4675","DRF13","OUT019",395.148197864828
"4676","NCW17","OUT049",2173.30709211514
"4677","FDP13","OUT035",882.400596557539
"4678","FDS08","OUT018",2531.81803304391
"4679","NCP17","OUT035",1182.11531023522
"4680","NCO53","OUT035",2990.57294864929
"4681","FDH19","OUT045",2872.22402892645
"4682","FDJ04","OUT017",2149.88637063119
"4683","FDG10","OUT049",1095.36065024058
"4684","FDA40","OUT010",-328.719487253613
"4685","FDI53","OUT045",2676.09987274457
"4686","FDU09","OUT010",-781.357244366844
"4687","FDK60","OUT045",1723.34474115739
"4688","FDR43","OUT017",873.215989808079
"4689","FDW22","OUT017",3803.70207721777
"4690","DRP47","OUT010",2193.78475385687
"4691","DRG48","OUT010",580.738499954708
"4692","FDA14","OUT035",2433.56318746648
"4693","FDU49","OUT013",1535.0832198547
"4694","FDK28","OUT045",4134.2514944504
"4695","FDT19","OUT046",2813.01246311869
"4696","NCQ42","OUT045",2073.70997958352
"4697","FDD03","OUT045",3761.64145972412
"4698","NCM53","OUT013",1765.264907201
"4699","NCX53","OUT045",2351.86138043182
"4700","FDV14","OUT027",2808.33524809812
"4701","NCZ54","OUT017",2800.6953696552
"4702","FDB39","OUT013",919.005700135998
"4703","DRC24","OUT046",2428.85527948829
"4704","FDY36","OUT013",1260.19225245681
"4705","FDN01","OUT035",2979.46499511434
"4706","DRH25","OUT046",863.296269970696
"4707","FDV08","OUT046",793.309709216015
"4708","NCP53","OUT049",3871.72175926007
"4709","FDU52","OUT010",755.195500507413
"4710","NCI42","OUT045",3355.3219523876
"4711","FDZ14","OUT035",2086.33141456189
"4712","FDF11","OUT046",3888.75884465424
"4713","FDQ13","OUT018",1159.16183115011
"4714","FDO32","OUT010",-959.642148934839
"4715","DRJ37","OUT018",2140.92870469041
"4716","FDY43","OUT046",2693.95220315621
"4717","NCT41","OUT017",2708.74508808478
"4718","NCV17","OUT045",2228.63194883216
"4719","FDM04","OUT027",2358.29399667291
"4720","DRB48","OUT018",405.250884072021
"4721","FDM24","OUT013",2511.41109642206
"4722","FDT37","OUT049",4144.07425831673
"4723","NCO05","OUT010",-173.264183012336
"4724","FDL13","OUT046",3754.32500054175
"4725","FDL15","OUT017",2714.84418452506
"4726","FDB11","OUT018",3282.71980189689
"4727","FDL14","OUT019",673.499996743007
"4728","FDY10","OUT019",-65.4168152892482
"4729","FDJ40","OUT049",1901.27273314003
"4730","NCW18","OUT046",3711.63235926485
"4731","NCY06","OUT013",2058.86488400395
"4732","DRE13","OUT018",1103.22194705308
"4733","FDA26","OUT045",3543.48185402977
"4734","NCE19","OUT010",-918.184843326206
"4735","FDE33","OUT035",1526.90499911
"4736","DRL59","OUT027",2345.08816128095
"4737","FDY07","OUT046",817.447693400326
"4738","FDF57","OUT018",2517.18530892097
"4739","FDM58","OUT035",1943.08534583835
"4740","FDP26","OUT027",3098.05856659563
"4741","FDY32","OUT046",2639.50033495105
"4742","FDD51","OUT010",-961.203491822699
"4743","FDU22","OUT018",1619.90161925176
"4744","FDZ49","OUT018",3287.35289318256
"4745","NCI42","OUT017",3546.97268030644
"4746","FDT04","OUT027",2060.5801488637
"4747","NCU41","OUT045",3114.11703122784
"4748","FDS56","OUT045",4340.61446172709
"4749","NCN42","OUT017",2604.17992204449
"4750","FDK34","OUT046",3764.64729430993
"4751","FDB03","OUT017",4045.4831564515
"4752","DRJ25","OUT035",913.17438650557
"4753","FDT25","OUT027",3461.79304844934
"4754","FDN20","OUT013",2747.59253428942
"4755","FDP09","OUT013",3403.42415130145
"4756","FDM20","OUT019",1985.69954117372
"4757","NCG55","OUT046",1804.40228499265
"4758","NCP14","OUT045",1733.70739052844
"4759","NCH06","OUT046",3840.38403457833
"4760","FDV52","OUT013",1914.23233855823
"4761","NCL07","OUT035",820.885353913709
"4762","DRJ11","OUT027",4468.02178973372
"4763","DRO59","OUT013",1255.09275039882
"4764","FDW15","OUT010",655.863518569752
"4765","NCQ30","OUT035",2059.74621614809
"4766","NCN54","OUT019",-690.103214493767
"4767","FDY01","OUT027",3354.54360969777
"4768","FDX39","OUT035",3563.45264258484
"4769","FDH53","OUT027",2824.24168792469
"4770","FDA57","OUT035",843.457217847864
"4771","NCC07","OUT010",-49.2796879350946
"4772","FDU28","OUT013",3020.24155247993
"4773","FDK36","OUT010",-900.737983754525
"4774","FDR36","OUT018",493.863586579985
"4775","NCQ17","OUT035",2581.85830200445
"4776","FDS28","OUT019",-977.374431347206
"4777","FDE08","OUT045",2498.96932363269
"4778","FDU22","OUT046",1906.57532162656
"4779","FDG41","OUT045",1882.45162186618
"4780","FDO31","OUT010",-379.704732310588
"4781","FDM21","OUT019",2132.42101371352
"4782","FDU40","OUT017",3305.68699135453
"4783","FDV36","OUT018",1752.59501336549
"4784","FDT10","OUT027",2463.50196810163
"4785","FDX38","OUT045",913.468592255658
"4786","NCU30","OUT027",4024.72700877532
"4787","NCV06","OUT049",3138.37472085344
"4788","FDT16","OUT035",4314.95752009086
"4789","NCP41","OUT027",3195.84883300021
"4790","FDZ56","OUT017",3000.33834352003
"4791","FDC22","OUT035",3202.67385925656
"4792","FDU10","OUT035",838.365332277926
"4793","FDS46","OUT045",2021.15609083242
"4794","FDO08","OUT049",2818.89049413364
"4795","NCV42","OUT018",1464.57988635462
"4796","FDP33","OUT035",4132.70862063021
"4797","FDJ12","OUT046",3327.28993157645
"4798","FDH04","OUT045",1582.06353759505
"4799","NCU54","OUT013",3327.27093467353
"4800","FDO36","OUT010",1110.4561009281
"4801","FDT37","OUT027",5519.20326596364
"4802","FDD14","OUT010",1174.71394495889
"4803","FDA16","OUT013",3503.24318228261
"4804","NCS42","OUT019",-448.47260372188
"4805","FDP10","OUT019",-264.26156031115
"4806","FDQ28","OUT049",2554.11718548683
"4807","FDK57","OUT010",197.385583136441
"4808","FDK02","OUT013",1940.37854257948
"4809","FDW47","OUT018",1674.06898568505
"4810","NCC42","OUT018",1946.2510700732
"4811","FDQ37","OUT018",2794.93325193124
"4812","FDL40","OUT046",1523.71561479195
"4813","DRE13","OUT010",-317.871724485159
"4814","FDQ34","OUT027",3091.83021664838
"4815","NCB54","OUT046",2053.11445355692
"4816","FDS48","OUT049",2499.14021944073
"4817","FDO15","OUT045",1340.33068055017
"4818","NCT30","OUT013",759.311681711016
"4819","FDU49","OUT027",2917.2604234834
"4820","FDE21","OUT046",1891.70321103237
"4821","FDS49","OUT019",-606.258977503707
"4822","FDT38","OUT027",2796.13017922007
"4823","FDZ01","OUT045",1837.46152410396
"4824","FDC41","OUT035",1335.90850026873
"4825","DRG13","OUT010",827.051653113435
"4826","NCZ42","OUT018",3445.19137596631
"4827","NCM07","OUT045",1469.81728804476
"4828","NCV17","OUT018",1823.66167207741
"4829","DRK39","OUT035",1464.35397184452
"4830","FDS37","OUT018",1601.91986256081
"4831","FDV12","OUT019",-292.559918881564
"4832","NCG19","OUT018",3384.85568232938
"4833","FDS51","OUT013",1072.1857329693
"4834","NCO14","OUT046",703.97316515936
"4835","FDC38","OUT046",2150.04182825817
"4836","FDN15","OUT046",2260.0562696082
"4837","NCH42","OUT013",3613.00110059214
"4838","FDQ22","OUT046",644.052148729116
"4839","FDC05","OUT013",3134.73895427555
"4840","FDZ31","OUT013",3135.0234593382
"4841","DRJ23","OUT049",3119.55767132321
"4842","FDC52","OUT035",2579.99276643843
"4843","DRD12","OUT010",-328.086466807616
"4844","FDV55","OUT017",2632.55318057581
"4845","FDD32","OUT046",1408.28549117748
"4846","FDR01","OUT049",3362.27468560919
"4847","FDY08","OUT019",351.29357725157
"4848","FDQ45","OUT045",3093.08245642686
"4849","DRN11","OUT027",3729.27921379248
"4850","NCS05","OUT018",1877.71239759652
"4851","FDY32","OUT035",2750.15163391577
"4852","NCD31","OUT045",2704.3486377697
"4853","NCE06","OUT049",2628.15800910473
"4854","NCP14","OUT046",1607.86292322004
"4855","NCF18","OUT019",1080.79796678349
"4856","FDF14","OUT018",2174.37278721199
"4857","FDB22","OUT017",2723.07682775972
"4858","NCH54","OUT049",2595.86712532724
"4859","FDU27","OUT035",980.661872138801
"4860","FDS58","OUT027",4027.67763354888
"4861","NCU29","OUT035",2455.73282550226
"4862","FDJ57","OUT013",3228.57415543668
"4863","FDL56","OUT049",1512.82283863707
"4864","FDH60","OUT035",3282.49464899381
"4865","FDN24","OUT018",602.862571388613
"4866","FDD02","OUT017",2249.7059971784
"4867","FDP15","OUT017",4344.50535594396
"4868","FDB28","OUT027",4532.73884987434
"4869","DRC49","OUT045",2383.70213827603
"4870","NCG30","OUT018",1645.636287368
"4871","FDJ14","OUT049",1467.19988804309
"4872","FDL52","OUT045",761.895738928469
"4873","NCG19","OUT027",5086.5683033397
"4874","NCN41","OUT035",2117.54872891307
"4875","FDW22","OUT013",3611.80091995549
"4876","FDI02","OUT013",1887.44687576885
"4877","FDV51","OUT045",2735.55116253046
"4878","FDV48","OUT046",1348.86236782625
"4879","NCL17","OUT019",341.517663948892
"4880","FDP46","OUT045",1557.94447028764
"4881","FDU10","OUT045",757.11165562885
"4882","FDT37","OUT010",2340.63834110596
"4883","FDI27","OUT035",940.849268072953
"4884","FDN51","OUT046",4180.93451016759
"4885","FDW07","OUT035",1609.40267339188
"4886","FDN45","OUT049",3606.57112554056
"4887","DRN37","OUT027",4082.13772732607
"4888","DRF48","OUT049",3063.87549512467
"4889","FDP38","OUT019",-1003.6919483847
"4890","NCX18","OUT027",4536.7632675981
"4891","FDK45","OUT018",1760.81797169203
"4892","FDZ37","OUT049",1588.46533046759
"4893","FDS50","OUT018",3222.17417164693
"4894","NCR54","OUT018",2778.02240015171
"4895","NCS17","OUT035",1654.73902048444
"4896","FDV31","OUT046",2852.53001602034
"4897","DRE27","OUT017",1767.26934309902
"4898","FDN60","OUT013",2563.56009227474
"4899","FDK26","OUT013",3053.9674975129
"4900","FDX37","OUT018",1367.39426327852
"4901","FDW31","OUT046",3216.85371585775
"4902","FDX26","OUT018",2591.17752739889
"4903","DRL49","OUT019",345.644223564115
"4904","FDU49","OUT017",1756.55363654222
"4905","FDY58","OUT046",3615.87209539523
"4906","FDN03","OUT045",4089.30491218243
"4907","NCV06","OUT010",1297.06307432375
"4908","FDH53","OUT045",1474.54052670469
"4909","FDG31","OUT018",815.428592030136
"4910","NCC06","OUT045",2138.32029513042
"4911","FDS13","OUT049",4307.13890189774
"4912","FDP16","OUT035",4021.22084274278
"4913","FDA35","OUT013",2019.45593149539
"4914","DRP47","OUT018",3706.50042209728
"4915","FDY28","OUT010",1706.63329070714
"4916","FDY20","OUT035",1686.80510469067
"4917","NCH30","OUT017",2026.77118296564
"4918","NCR29","OUT019",-966.346753781454
"4919","NCP05","OUT013",2426.22752904297
"4920","NCF30","OUT019",25.6551514986411
"4921","FDA08","OUT035",2874.78093900979
"4922","FDN51","OUT027",5619.4108902641
"4923","FDH12","OUT046",1719.61961349979
"4924","FDY39","OUT017",3221.61953792203
"4925","NCO53","OUT045",2971.48415390849
"4926","FDB40","OUT046",2344.62336863754
"4927","FDH02","OUT049",1637.26962744047
"4928","FDY11","OUT027",2560.18892265803
"4929","FDQ09","OUT019",-83.257502325298
"4930","FDP16","OUT013",3914.80572758325
"4931","NCF55","OUT018",290.24130443054
"4932","FDY09","OUT027",4257.90979601431
"4933","FDY39","OUT045",3045.57271975269
"4934","NCU53","OUT049",2707.57657509966
"4935","NCT41","OUT049",2513.46080932158
"4936","FDJ45","OUT046",795.522628884027
"4937","FDR28","OUT013",2660.87591701182
"4938","FDN08","OUT013",2007.17785532405
"4939","FDJ07","OUT049",1959.39352887717
"4940","FDZ09","OUT027",4043.47820649042
"4941","FDQ14","OUT017",2639.08506289393
"4942","FDY12","OUT027",2314.49355078346
"4943","FDK57","OUT046",1924.58207149807
"4944","FDD20","OUT049",2123.84722473911
"4945","FDS36","OUT018",1566.6800766668
"4946","FDI40","OUT049",1750.54515237444
"4947","FDJ40","OUT045",1898.73260714271
"4948","FDE08","OUT013",2411.55955832114
"4949","DRK01","OUT013",1559.39465488751
"4950","FDC58","OUT049",825.898265578736
"4951","FDE50","OUT046",3079.08215200407
"4952","FDX48","OUT035",2629.7778772049
"4953","DRM35","OUT018",2551.36005847163
"4954","FDG41","OUT013",1799.7346643381
"4955","FDB52","OUT046",4008.74032871942
"4956","FDV19","OUT045",2709.72552167437
"4957","DRG48","OUT017",2576.80450141213
"4958","FDI26","OUT013",2935.21256538238
"4959","FDU11","OUT019",31.1353486540927
"4960","FDF59","OUT019",169.788755304783
"4961","FDR07","OUT049",1687.15412836865
"4962","NCE06","OUT017",2809.39085200469
"4963","FDE10","OUT046",2152.03469189048
"4964","NCO55","OUT046",1725.04676464989
"4965","FDZ13","OUT013",975.758765953661
"4966","FDT50","OUT017",1834.54624914043
"4967","FDH12","OUT010",-52.7880712914472
"4968","FDD21","OUT045",2057.61619968177
"4969","NCM05","OUT013",4179.53037745185
"4970","FDK04","OUT013",1006.2649355495
"4971","FDN33","OUT017",1852.16772460041
"4972","NCM18","OUT010",-758.997858652114
"4973","DRC25","OUT049",1467.4820587943
"4974","FDT47","OUT017",1899.75789770301
"4975","FDD45","OUT027",3015.88331867307
"4976","NCD07","OUT018",1523.1460284079
"4977","NCY54","OUT010",927.241946731501
"4978","FDL12","OUT049",1126.54057665954
"4979","FDL02","OUT017",2026.42663467903
"4980","FDC60","OUT035",1641.17600130002
"4981","FDR37","OUT017",3198.97411469896
"4982","FDY16","OUT017",3241.43540313038
"4983","FDU26","OUT045",2039.47057475629
"4984","FDN24","OUT013",898.479953019628
"4985","FDH44","OUT013",2492.05600567864
"4986","FDE23","OUT010",-893.029529496775
"4987","FDW60","OUT017",3136.71850935056
"4988","FDQ55","OUT049",2057.0854055608
"4989","FDV32","OUT027",2495.23922110812
"4990","FDV03","OUT010",738.583538754549
"4991","FDY14","OUT010",2410.87221654418
"4992","NCL55","OUT027",5430.61166687509
"4993","DRF25","OUT017",916.565376433374
"4994","FDX03","OUT046",796.808923823417
"4995","FDF40","OUT045",4027.084810063
"4996","FDX24","OUT010",-241.156026367996
"4997","FDA25","OUT049",1824.327505342
"4998","FDH21","OUT018",2445.08421386921
"4999","FDB47","OUT010",1574.89654016555
"5000","FDT34","OUT019",-271.402123999529
"5001","FDS39","OUT010",526.43813810964
"5002","NCU05","OUT046",1272.76291290703
"5003","FDE02","OUT049",1623.74868490517
"5004","FDL25","OUT035",1656.66927767204
"5005","FDC50","OUT049",1622.19962606236
"5006","FDZ32","OUT049",1900.02546740574
"5007","FDV14","OUT045",1474.47104855281
"5008","FDR07","OUT045",1689.27888050689
"5009","FDB26","OUT049",1053.51157431037
"5010","NCR50","OUT045",2506.55327430511
"5011","FDP01","OUT018",2222.28102280375
"5012","FDH57","OUT045",2230.63798511489
"5013","FDM60","OUT027",2176.33659571658
"5014","FDA45","OUT017",3054.78721360762
"5015","FDU55","OUT017",4399.17000585521
"5016","FDH40","OUT035",1508.7991958397
"5017","FDG40","OUT019",-1341.69247335277
"5018","FDT12","OUT049",3693.1306171403
"5019","DRL59","OUT045",998.825447417089
"5020","FDT47","OUT018",1384.34741538391
"5021","FDI60","OUT017",1400.426354664
"5022","DRF51","OUT027",2020.68280500311
"5023","NCK31","OUT049",935.141201820847
"5024","FDB08","OUT045",2695.62511713084
"5025","FDM44","OUT035",1826.48615400109
"5026","FDD46","OUT018",2123.28384761121
"5027","FDR27","OUT019",212.661193633091
"5028","FDV56","OUT010",103.816358951484
"5029","FDM02","OUT049",1566.59475239916
"5030","FDU45","OUT018",1580.18033637156
"5031","FDZ10","OUT017",2278.1131289185
"5032","NCK31","OUT010",-908.623412387597
"5033","FDR27","OUT035",2324.57361205239
"5034","FDF33","OUT013",1972.81500844917
"5035","FDJ36","OUT046",1703.54624480428
"5036","FDP33","OUT049",4100.66081481873
"5037","FDG17","OUT046",3901.04680106287
"5038","FDG47","OUT027",5631.24626835403
"5039","NCW29","OUT046",2056.92415951914
"5040","DRH59","OUT017",1460.71189347741
"5041","FDR32","OUT017",3974.7821063331
"5042","FDP48","OUT035",3084.8363847317
"5043","FDG17","OUT035",4039.70643703557
"5044","DRJ59","OUT017",972.393803487109
"5045","FDY48","OUT027",3127.63652551225
"5046","FDB02","OUT046",2868.19958888601
"5047","FDN10","OUT019",-9.44875133992514
"5048","NCD55","OUT035",827.054499960288
"5049","FDX34","OUT013",1976.42103568442
"5050","FDZ38","OUT045",2791.87316640728
"5051","DRF37","OUT049",4201.3584978893
"5052","DRL47","OUT019",108.351803726989
"5053","FDL27","OUT035",1221.05981420178
"5054","NCP53","OUT035",3881.95100305905
"5055","FDT03","OUT019",1047.77341025098
"5056","FDJ28","OUT035",3172.7538602969
"5057","FDF40","OUT018",3655.06470753635
"5058","FDA32","OUT035",3612.99266191873
"5059","NCP02","OUT017",1213.36462149991
"5060","FDZ31","OUT045",3233.27151607912
"5061","NCQ29","OUT013",4147.87074071369
"5062","FDP57","OUT010",-61.0812649169957
"5063","FDL32","OUT027",3324.98759895244
"5064","DRB01","OUT035",3180.38306863305
"5065","FDJ40","OUT046",1788.41364944441
"5066","FDO24","OUT018",2224.83750077764
"5067","FDO11","OUT018",3700.1527573533
"5068","FDA56","OUT035",2121.98373371825
"5069","FDF02","OUT045",1806.8585757793
"5070","FDA10","OUT013",1957.24102691603
"5071","NCI55","OUT017",2203.95638688048
"5072","FDZ40","OUT010",-872.721382456913
"5073","FDV08","OUT049",849.180126014859
"5074","FDN48","OUT013",1490.79223655607
"5075","FDU57","OUT017",2702.3460090865
"5076","DRF49","OUT013",1843.00349908546
"5077","FDS02","OUT035",3216.07759703848
"5078","FDS43","OUT046",2999.2794809268
"5079","FDT16","OUT013",4145.40586528404
"5080","FDX19","OUT027",5165.69161816512
"5081","FDK15","OUT046",1585.65912398066
"5082","DRA12","OUT049",2330.06649945497
"5083","FDY35","OUT017",1099.84561036394
"5084","NCU42","OUT013",2701.18347846992
"5085","FDD26","OUT013",3034.94497145154
"5086","FDR11","OUT018",2311.14765179378
"5087","NCP53","OUT045",3880.07828570322
"5088","FDP34","OUT045",2567.31619825827
"5089","NCV41","OUT019",-122.437985441549
"5090","FDN20","OUT018",2419.42322249684
"5091","FDZ16","OUT018",2823.58932169981
"5092","FDZ28","OUT049",2149.2293317612
"5093","NCL55","OUT013",4014.73842674667
"5094","NCJ17","OUT046",1348.22136962769
"5095","FDT37","OUT046",4084.02499994735
"5096","FDV51","OUT049",2773.88415655881
"5097","FDZ28","OUT035",2224.83390489836
"5098","FDN27","OUT013",1924.64262485425
"5099","FDS14","OUT019",585.694556052702
"5100","FDZ58","OUT045",2056.20164397921
"5101","FDD46","OUT046",2445.81268878093
"5102","FDJ03","OUT035",957.312697325997
"5103","FDU03","OUT010",1145.2809540322
"5104","FDA33","OUT027",3816.41200729151
"5105","NCW53","OUT035",3173.14636273847
"5106","NCC55","OUT017",871.560573580674
"5107","FDP52","OUT019",1745.33478478825
"5108","FDE39","OUT049",2000.61703439889
"5109","FDB44","OUT035",3524.82878066028
"5110","FDG59","OUT013",715.823625556667
"5111","FDI05","OUT013",1244.74843868086
"5112","FDF59","OUT045",2178.9041534431
"5113","FDM39","OUT019",925.760241304586
"5114","FDB14","OUT013",1563.38126993176
"5115","NCS05","OUT019",259.416515151431
"5116","DRJ35","OUT045",1130.69461550313
"5117","FDO31","OUT019",-513.937495608848
"5118","FDA31","OUT046",2779.28149676409
"5119","FDX40","OUT049",715.421699113596
"5120","FDW56","OUT045",3176.86336451933
"5121","FDH09","OUT018",766.994727740352
"5122","FDA52","OUT019",883.880978071783
"5123","FDF20","OUT019",1281.47472808292
"5124","FDE40","OUT046",1004.1495402827
"5125","NCU17","OUT046",1601.82240554295
"5126","NCP14","OUT035",1805.66699210676
"5127","FDN25","OUT027",2433.56934912163
"5128","FDU39","OUT049",1082.51191545422
"5129","NCM05","OUT017",4450.74510319065
"5130","FDU07","OUT017",2695.00399790443
"5131","FDF28","OUT049",2143.69244151966
"5132","FDR57","OUT049",2675.85713312354
"5133","FDJ33","OUT013",2035.98188512566
"5134","DRH23","OUT035",1034.42602032581
"5135","FDQ52","OUT046",3889.40432336779
"5136","DRK13","OUT035",3230.93518025955
"5137","FDP09","OUT046",3350.94865973522
"5138","FDR08","OUT027",3260.54134107473
"5139","FDV50","OUT045",2005.6136143074
"5140","FDT13","OUT049",3148.43952963576
"5141","FDJ27","OUT027",3102.81727661219
"5142","FDH21","OUT046",2695.88518065366
"5143","FDW14","OUT027",2885.05206196358
"5144","FDL52","OUT049",795.561739091888
"5145","FDW28","OUT017",3358.04761637579
"5146","FDL40","OUT049",1655.26860020274
"5147","FDE24","OUT046",2258.35743331831
"5148","FDX35","OUT049",3751.19198243665
"5149","FDP46","OUT017",1693.95534650481
"5150","FDX56","OUT045",3440.70625338806
"5151","FDQ45","OUT049",3092.26854683544
"5152","FDK50","OUT027",4050.39895252335
"5153","FDY26","OUT045",3456.63561973644
"5154","FDQ09","OUT017",2106.20437523178
"5155","FDN39","OUT049",2844.12928788344
"5156","FDP13","OUT017",1020.61356947268
"5157","FDR51","OUT013",2488.36462243604
"5158","FDZ49","OUT010",1754.37757499887
"5159","FDL28","OUT018",3382.19635676748
"5160","FDZ10","OUT035",2149.07728560248
"5161","FDK38","OUT013",2425.58656638002
"5162","DRL49","OUT027",3708.01317329182
"5163","FDR15","OUT013",2530.30628795277
"5164","FDQ24","OUT035",4116.02143471282
"5165","FDD56","OUT013",2900.72488777447
"5166","NCR42","OUT046",548.036717251799
"5167","FDH52","OUT045",1169.99194153374
"5168","FDH57","OUT019",231.964255043371
"5169","FDR15","OUT010",810.983556434144
"5170","FDJ34","OUT035",2176.60495781028
"5171","FDW37","OUT035",1644.55951102913
"5172","FDQ23","OUT018",1378.3124081316
"5173","FDP34","OUT013",2518.89137260017
"5174","FDE04","OUT027",4354.56757366055
"5175","FDC48","OUT045",1433.14843376399
"5176","FDA47","OUT019",696.653672165675
"5177","FDI35","OUT018",2613.09568445395
"5178","NCV05","OUT013",2520.79908486562
"5179","FDR28","OUT045",2707.8418937875
"5180","FDH31","OUT017",1929.20846460732
"5181","FDP59","OUT019",-171.63368529707
"5182","FDS19","OUT018",1046.0402258507
"5183","FDM60","OUT045",848.573525530327
"5184","FDJ44","OUT018",2539.40769353025
"5185","DRH51","OUT017",1629.19889742155
"5186","DRC25","OUT017",1640.99120186983
"5187","DRE25","OUT013",1509.26177528557
"5188","NCX05","OUT049",1922.89857376213
"5189","FDR11","OUT017",2826.50094911916
"5190","DRP47","OUT045",4036.57385113938
"5191","DRC49","OUT019",361.540721043178
"5192","FDQ47","OUT027",2092.5417006943
"5193","FDL20","OUT013",1830.99683288914
"5194","FDM34","OUT035",2245.53431674714
"5195","NCN55","OUT013",3794.8649799863
"5196","FDD41","OUT035",1840.22457078944
"5197","FDE52","OUT049",1573.99023997201
"5198","NCT18","OUT019",907.513153899026
"5199","FDJ32","OUT018",742.671610780194
"5200","FDE16","OUT046",3315.8057641355
"5201","FDZ09","OUT045",2671.7108770036
"5202","DRZ11","OUT046",1984.90505018345
"5203","FDK41","OUT049",1454.62297267998
"5204","FDE56","OUT049",1153.49534596257
"5205","FDH34","OUT013",2986.05581389274
"5206","DRI49","OUT013",1283.41366068025
"5207","DRI59","OUT046",3564.23146544052
